,Unnamed: 0,Asin,Rating,Subject,Review,ProductName,Url
789,201,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsBest calculator i ever used in my life,Don't think just buy best calculator in affordable price 😉,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
790,202,B0752LL57V,4.0 out of 5 stars,4.0 out of 5 starsValue for money product,This is value for money product.this is the good product.,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
791,203,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsGOOD,GOOOD,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
792,204,B0752LL57V,4.0 out of 5 stars,4.0 out of 5 starsCasio product,Simple and easy to use.Able to register the product online too.,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
793,205,B0752LL57V,4.0 out of 5 stars,4.0 out of 5 starsNothing special,The media could not be loaded.                Does what it is supposed to do.,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
794,206,B0752LL57V,4.0 out of 5 stars,4.0 out of 5 starsGood,Good,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
795,207,B0752LL57V,5.0 out of 5 stars5.0 out of 5 stars,5.0 out of 5 starsbest,Very good product usefull for CA students.,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
796,208,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsTrue product,True reliable product has all essesntial,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
797,209,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsMust buy this Calculator,"Must buy this Calculator, best quality, best seller, wide acceptance by institutes in different competitive exams including CA exams conducted by ICAI, this model is the only recommended model for students. Also professionals can use it. So please buy this Calculator unless you need any specific kind of scientific calculator or you are in any science speciality profession. This comes with solar charging panel and Casio warranty",Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
798,210,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsBest product,One of the best products long lasting,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
799,211,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsVery good product,I used this before and liked it.,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
800,212,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsCasio MJ-12D 150 Steps Check and Correct Desktop Calculator,The calculator is excellent in finish and function. I like it.,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
801,213,B0752LL57V,4.0 out of 5 stars,4.0 out of 5 starsNice calculator but overpriced,Button quality should have been a bit better considering the high price,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
802,214,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsNice product go for it,Nice product go for it,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
803,215,B0752LL57V,4.0 out of 5 stars4.0 out of 5 stars,4.0 out of 5 starsWetter quality and shining,,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
804,216,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsNice calculator,I liked auto review and display settings button the most.,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
805,217,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsDurable product,It's Casio ofcourse...it is good and will be good... just go for it...,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
806,218,B0752LL57V,4.0 out of 5 stars4.0 out of 5 stars,4.0 out of 5 starsPerformance,I like this product.His performance is very good.,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
807,219,B0752LL57V,5.0 out of 5 stars5.0 out of 5 stars,5.0 out of 5 starsVery good,Display is good.. Overall performance is good. Must buy product for professional students.,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
808,220,B0752LL57V,3.0 out of 5 stars,3.0 out of 5 starsAbout its quality,It is very nice for beginners,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
809,221,B0752LL57V,4.0 out of 5 stars,4.0 out of 5 starsNice product,Good one..,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
810,222,B0752LL57V,4.0 out of 5 stars,4.0 out of 5 starsGood,Better to buy from nearby shop as no discount given .but product is nice,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
811,223,B0752LL57V,4.0 out of 5 stars,4.0 out of 5 starsGood,Good calculator,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
812,224,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsRELIABLE PRODUCT,"one of the best calculators available in the market. Most of the functions are available for day today need of a student, housewife and business man.",Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
813,225,B0752LL57V,4.0 out of 5 stars,4.0 out of 5 starsAwesome,"Good calculator for commerce student's like B.Com, M.Com, CA etc.Also value for money 💰DurableI'm HappyReview after 10 month +",Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
814,226,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsPerformance,It works good and is easy to carry,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
815,227,B0752LL57V,5.0 out of 5 stars5.0 out of 5 stars,5.0 out of 5 starsGood product,Timely delivery and good packaging.Calculator is working fine.One should buy,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
816,228,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsWell structured,Very smooth keypress response and build quality is also great.. Got 6 month additional warrenty apart from 3 year.. So casio is a great brand..,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
817,229,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsPerfect!,Casio as usual fits the standards. My brother is commerce student and he finds it good for his calculations.,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
818,230,B0752LL57V,4.0 out of 5 stars,4.0 out of 5 starsVery nice product,You can buy it. It is worth it.,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
819,231,B0752LL57V,3.0 out of 5 stars,3.0 out of 5 starsOne big disadvantage can’t select number of decimal places,"Two big disadvantages: 1. At night you have to place it very near to light, otherwise difficult to see decimal place. 2. No button to select number of decimal places (e.g. two, three etc.)",Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
820,232,B0752LL57V,5.0 out of 5 stars5.0 out of 5 stars,5.0 out of 5 starsBest Calc. for CA Students,Buttons are Soft and very comfortable to click and without noise. GT button also available ✅ just go for it.,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
821,233,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsNice product,The key notes are good and very handy to use,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
822,234,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsPrice,Price is to high,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
823,235,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsGood calculator.,Basically for normal use,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
824,236,B0752LL57V,4.0 out of 5 stars,4.0 out of 5 starsGood product in flimsy packaging,"Being Casio brand, good product but packaged poorly with bare protection.",Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
825,237,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsBODMAS,You don't need any knowledge of vedic mathematics if you have this product. Utterly Butterly Calculator!!,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
826,238,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsSimple and easy,"Simple and easy, After few local ones",Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
827,239,B0752LL57V,5.0 out of 5 stars,5.0 out of 5 starsKeys are feather lite,The material is classy and sleek designed.Best for Office use.I strongly recommend to buy.,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
828,240,B0752LL57V,4.0 out of 5 stars,4.0 out of 5 starsQuality,Works perfectly finePlastic quality is also good,Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
829,241,B0752LL57V,4.0 out of 5 stars,4.0 out of 5 starsBetter than expected,"Product is very nice, especially for longer periods.",Casio Calculator,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V?pd_rd_w=iGeZV&content-id=amzn1.sym.29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_p=29b45bd4-f0c3-4ec8-9fe3-0244fb94c268&pf_rd_r=1XGTQ28XT48AD17S7C2R&pd_rd_wg=g1wbY&pd_rd_r=bc64bc20-6468-46e0-930e-61b78a5d1ff8&pd_rd_i=B0752LL57V&psc=1&ref_=pd_bap_d_grid_rp_0_5_i
